2019-01-13 19:13:36 ===== Starting: ShallowRedExperiment =====
2019-01-13 19:13:47 Run
2019-01-13 19:13:47 id = 5 (machine1); Seed = 0; Starting new sample
2019-01-14 06:30:59 id = 3 (machine1); Seed = 2272; Starting new sample
2019-01-14 06:31:15 id = 1 (machine1); Seed = 2268; Done (0)
2019-01-14 06:31:15 id = 1 (machine1); Seed = 2273; Starting new sample
2019-01-14 06:31:34 id = 2 (machine1); Seed = 2269; Done (0)
2019-01-14 06:31:34 id = 2 (machine1); Seed = 2274; Starting new sample
2019-01-14 06:31:36 id = 0 (machine1); Seed = 2270; Done (0)
2019-01-14 06:31:36 id = 0 (machine1); Seed = 2275; Starting new sample
2019-01-14 06:31:37 id = 5 (machine1); Seed = 2266; Done (0)
2019-01-14 06:31:37 id = 5 (machine1); Seed = 2276; Starting new sample
2019-01-14 06:32:02 id = 4 (machine1); Seed = 2271; Done (0)
2019-01-14 06:32:02 id = 4 (machine1); Seed = 2277; Starting new sample
2019-01-14 06:32:13 id = 3 (machine1); Seed = 2272; Done (0)
2019-01-14 06:32:13 id = 3 (machine1); Seed = 2278; Starting new sample
2019-01-14 06:32:40 id = 2 (machine1); Seed = 2274; Done (0)
2019-01-14 06:32:40 id = 2 (machine1); Seed = 2279; Starting new sample
2019-01-14 06:32:40 id = 5 (machine1); Seed = 2276; Done (0)
2019-01-14 06:32:40 id = 5 (machine1); Seed = 2280; Starting new sample
2019-01-14 06:32:45 id = 0 (machine1); Seed = 2275; Done (0)
2019-01-14 06:32:45 id = 0 (machine1); Seed = 2281; Starting new sample
2019-01-14 06:32:45 id = 1 (machine1); Seed = 2273; Done (0)
2019-01-14 06:32:45 id = 1 (machine1); Seed = 2282; Starting new sample
2019-01-14 06:33:20 id = 4 (machine1); Seed = 2277; Done (0)
2019-01-14 06:33:20 id = 4 (machine1); Seed = 2283; Starting new sample
2019-01-14 06:33:25 id = 5 (machine1); Seed = 2280; Done (0)
2019-01-14 06:33:25 id = 5 (machine1); Seed = 2284; Starting new sample
2019-01-14 06:33:28 id = 3 (machine1); Seed = 2278; Done (0)
2019-01-14 06:33:28 id = 3 (machine1); Seed = 2285; Starting new sample
2019-01-14 06:33:47 id = 2 (machine1); Seed = 2279; Done (0)
2019-01-14 06:33:47 id = 2 (machine1); Seed = 2286; Starting new sample
2019-01-14 06:34:05 id = 4 (machine1); Seed = 2283; Done (0)
2019-01-14 06:34:05 id = 4 (machine1); Seed = 2287; Starting new sample
2019-01-14 06:34:15 id = 1 (machine1); Seed = 2282; Done (0)
2019-01-14 06:34:15 id = 1 (machine1); Seed = 2288; Starting new sample
2019-01-14 06:34:15 id = 3 (machine1); Seed = 2285; Done (0)
2019-01-14 06:34:16 id = 3 (machine1); Seed = 2289; Starting new sample
2019-01-14 06:34:19 id = 0 (machine1); Seed = 2281; Done (0)
2019-01-14 06:34:19 id = 0 (machine1); Seed = 2290; Starting new sample
2019-01-14 06:34:27 id = 2 (machine1); Seed = 2286; Done (0)
2019-01-14 06:34:27 id = 2 (machine1); Seed = 2291; Starting new sample
2019-01-14 06:34:30 id = 5 (machine1); Seed = 2284; Done (0)
2019-01-14 06:34:30 id = 5 (machine1); Seed = 2292; Starting new sample
2019-01-14 06:34:54 id = 4 (machine1); Seed = 2287; Done (0)
2019-01-14 06:34:54 id = 4 (machine1); Seed = 2293; Starting new sample
2019-01-14 06:35:09 id = 3 (machine1); Seed = 2289; Done (0)
2019-01-14 06:35:09 id = 3 (machine1); Seed = 2294; Starting new sample
2019-01-14 06:35:14 id = 5 (machine1); Seed = 2292; Done (0)
2019-01-14 06:35:14 id = 5 (machine1); Seed = 2295; Starting new sample
2019-01-14 06:35:20 id = 2 (machine1); Seed = 2291; Done (0)
2019-01-14 06:35:20 id = 2 (machine1); Seed = 2296; Starting new sample
2019-01-14 06:35:21 id = 1 (machine1); Seed = 2288; Done (0)
2019-01-14 06:35:21 id = 1 (machine1); Seed = 2297; Starting new sample
2019-01-14 06:35:28 id = 0 (machine1); Seed = 2290; Done (0)
2019-01-14 06:35:28 id = 0 (machine1); Seed = 2298; Starting new sample
2019-01-14 06:36:03 id = 3 (machine1); Seed = 2294; Done (0)
2019-01-14 06:36:03 id = 3 (machine1); Seed = 2299; Starting new sample
2019-01-14 06:36:14 id = 5 (machine1); Seed = 2295; Done (0)
2019-01-14 06:36:14 id = 5 (machine1); Seed = 2300; Starting new sample
2019-01-14 06:36:14 id = 4 (machine1); Seed = 2293; Done (0)
2019-01-14 06:36:14 id = 4 (machine1); Seed = 2301; Starting new sample
2019-01-14 06:36:33 id = 0 (machine1); Seed = 2298; Done (0)
2019-01-14 06:36:33 id = 0 (machine1); Seed = 2302; Starting new sample
2019-01-14 06:36:40 id = 2 (machine1); Seed = 2296; Done (0)
2019-01-14 06:36:40 id = 2 (machine1); Seed = 2303; Starting new sample
2019-01-14 06:36:47 id = 1 (machine1); Seed = 2297; Done (0)
2019-01-14 06:36:47 id = 1 (machine1); Seed = 2304; Starting new sample
2019-01-14 06:36:59 id = 4 (machine1); Seed = 2301; Done (0)
2019-01-14 06:36:59 id = 4 (machine1); Seed = 2305; Starting new sample
2019-01-14 06:37:11 id = 5 (machine1); Seed = 2300; Done (0)
2019-01-14 06:37:11 id = 5 (machine1); Seed = 2306; Starting new sample
2019-01-14 06:37:31 id = 2 (machine1); Seed = 2303; Done (0)
2019-01-14 06:37:31 id = 2 (machine1); Seed = 2307; Starting new sample
2019-01-14 06:37:34 id = 0 (machine1); Seed = 2302; Done (0)
2019-01-14 06:37:34 id = 0 (machine1); Seed = 2308; Starting new sample
2019-01-14 06:37:39 id = 3 (machine1); Seed = 2299; Done (0)
2019-01-14 06:37:39 id = 3 (machine1); Seed = 2309; Starting new sample
2019-01-14 06:37:43 id = 4 (machine1); Seed = 2305; Done (0)
2019-01-14 06:37:43 id = 4 (machine1); Seed = 2310; Starting new sample
2019-01-14 06:37:47 id = 5 (machine1); Seed = 2306; Done (0)
2019-01-14 06:37:47 id = 5 (machine1); Seed = 2311; Starting new sample
2019-01-14 06:37:51 id = 1 (machine1); Seed = 2304; Done (0)
2019-01-14 06:37:51 id = 1 (machine1); Seed = 2312; Starting new sample
2019-01-14 06:38:24 id = 0 (machine1); Seed = 2308; Done (0)
2019-01-14 06:38:24 id = 0 (machine1); Seed = 2313; Starting new sample
2019-01-14 06:38:25 id = 3 (machine1); Seed = 2309; Done (0)
2019-01-14 06:38:25 id = 3 (machine1); Seed = 2314; Starting new sample
2019-01-14 06:38:27 id = 2 (machine1); Seed = 2307; Done (0)
2019-01-14 06:38:27 id = 2 (machine1); Seed = 2315; Starting new sample
2019-01-14 06:38:39 id = 4 (machine1); Seed = 2310; Done (0)
2019-01-14 06:38:39 id = 4 (machine1); Seed = 2316; Starting new sample
2019-01-14 06:38:42 id = 5 (machine1); Seed = 2311; Done (0)
2019-01-14 06:38:43 id = 5 (machine1); Seed = 2317; Starting new sample
2019-01-14 06:39:03 id = 1 (machine1); Seed = 2312; Done (0)
2019-01-14 06:39:03 id = 1 (machine1); Seed = 2318; Starting new sample
2019-01-14 06:39:11 id = 3 (machine1); Seed = 2314; Done (0)
2019-01-14 06:39:11 id = 3 (machine1); Seed = 2319; Starting new sample
2019-01-14 06:39:11 id = 0 (machine1); Seed = 2313; Done (0)
2019-01-14 06:39:11 id = 0 (machine1); Seed = 2320; Starting new sample
2019-01-14 06:39:37 id = 2 (machine1); Seed = 2315; Done (0)
2019-01-14 06:39:37 id = 2 (machine1); Seed = 2321; Starting new sample
2019-01-14 06:39:49 id = 5 (machine1); Seed = 2317; Done (0)
2019-01-14 06:39:49 id = 5 (machine1); Seed = 2322; Starting new sample
2019-01-14 06:40:06 id = 3 (machine1); Seed = 2319; Done (0)
2019-01-14 06:40:06 id = 3 (machine1); Seed = 2323; Starting new sample
2019-01-14 06:40:08 id = 1 (machine1); Seed = 2318; Done (0)
2019-01-14 06:40:08 id = 1 (machine1); Seed = 2324; Starting new sample
2019-01-14 06:40:27 id = 4 (machine1); Seed = 2316; Done (0)
2019-01-14 06:40:27 id = 4 (machine1); Seed = 2325; Starting new sample
2019-01-14 06:40:31 id = 0 (machine1); Seed = 2320; Done (0)
2019-01-14 06:40:31 id = 0 (machine1); Seed = 2326; Starting new sample
2019-01-14 06:40:44 id = 3 (machine1); Seed = 2323; Done (0)
2019-01-14 06:40:44 id = 3 (machine1); Seed = 2327; Starting new sample
2019-01-14 06:41:03 id = 5 (machine1); Seed = 2322; Done (0)
2019-01-14 06:41:03 id = 5 (machine1); Seed = 2328; Starting new sample
2019-01-14 06:41:15 id = 1 (machine1); Seed = 2324; Done (0)
2019-01-14 06:41:15 id = 1 (machine1); Seed = 2329; Starting new sample
2019-01-14 06:41:20 id = 2 (machine1); Seed = 2321; Done (0)
2019-01-14 06:41:20 id = 2 (machine1); Seed = 2330; Starting new sample
2019-01-14 06:41:29 id = 4 (machine1); Seed = 2325; Done (0)
2019-01-14 06:41:29 id = 4 (machine1); Seed = 2331; Starting new sample
2019-01-14 06:41:30 id = 3 (machine1); Seed = 2327; Done (0)
2019-01-14 06:41:30 id = 3 (machine1); Seed = 2332; Starting new sample
2019-01-14 06:41:46 id = 0 (machine1); Seed = 2326; Done (0)
2019-01-14 06:41:46 id = 0 (machine1); Seed = 2333; Starting new sample
2019-01-14 06:42:06 id = 5 (machine1); Seed = 2328; Done (0)
2019-01-14 06:42:06 id = 5 (machine1); Seed = 2334; Starting new sample
2019-01-14 06:42:27 id = 1 (machine1); Seed = 2329; Done (0)
2019-01-14 06:42:27 id = 1 (machine1); Seed = 2335; Starting new sample
2019-01-14 06:42:44 id = 4 (machine1); Seed = 2331; Done (0)
2019-01-14 06:42:44 id = 4 (machine1); Seed = 2336; Starting new sample
2019-01-14 06:42:51 id = 2 (machine1); Seed = 2330; Done (0)
2019-01-14 06:42:51 id = 2 (machine1); Seed = 2337; Starting new sample
2019-01-14 06:42:57 id = 5 (machine1); Seed = 2334; Done (0)
2019-01-14 06:42:57 id = 5 (machine1); Seed = 2338; Starting new sample
2019-01-14 06:43:03 id = 0 (machine1); Seed = 2333; Done (0)
2019-01-14 06:43:03 id = 0 (machine1); Seed = 2339; Starting new sample
2019-01-14 06:43:24 id = 1 (machine1); Seed = 2335; Done (0)
2019-01-14 06:43:24 id = 1 (machine1); Seed = 2340; Starting new sample
2019-01-14 06:43:41 id = 4 (machine1); Seed = 2336; Done (0)
2019-01-14 06:43:41 id = 4 (machine1); Seed = 2341; Starting new sample
2019-01-14 06:43:49 id = 2 (machine1); Seed = 2337; Done (0)
2019-01-14 06:43:49 id = 2 (machine1); Seed = 2342; Starting new sample
2019-01-14 06:44:06 id = 5 (machine1); Seed = 2338; Done (0)
2019-01-14 06:44:06 id = 5 (machine1); Seed = 2343; Starting new sample
2019-01-14 06:44:09 id = 0 (machine1); Seed = 2339; Done (0)
2019-01-14 06:44:09 id = 0 (machine1); Seed = 2344; Starting new sample
2019-01-14 06:44:22 id = 3 (machine1); Seed = 2332; Done (0)
2019-01-14 06:44:22 id = 3 (machine1); Seed = 2345; Starting new sample
2019-01-14 06:44:26 id = 1 (machine1); Seed = 2340; Done (0)
2019-01-14 06:44:26 id = 1 (machine1); Seed = 2346; Starting new sample
2019-01-14 06:44:36 id = 4 (machine1); Seed = 2341; Done (0)
2019-01-14 06:44:36 id = 4 (machine1); Seed = 2347; Starting new sample
2019-01-14 06:44:39 id = 2 (machine1); Seed = 2342; Done (0)
2019-01-14 06:44:39 id = 2 (machine1); Seed = 2348; Starting new sample
2019-01-14 06:45:05 id = 5 (machine1); Seed = 2343; Done (0)
2019-01-14 06:45:05 id = 5 (machine1); Seed = 2349; Starting new sample
2019-01-14 06:45:14 id = 1 (machine1); Seed = 2346; Done (0)
2019-01-14 06:45:14 id = 1 (machine1); Seed = 2350; Starting new sample
2019-01-14 06:45:16 id = 3 (machine1); Seed = 2345; Done (0)
2019-01-14 06:45:16 id = 3 (machine1); Seed = 2351; Starting new sample
2019-01-14 06:45:21 id = 0 (machine1); Seed = 2344; Done (0)
2019-01-14 06:45:21 id = 0 (machine1); Seed = 2352; Starting new sample
2019-01-14 06:45:22 id = 4 (machine1); Seed = 2347; Done (0)
2019-01-14 06:45:22 id = 4 (machine1); Seed = 2353; Starting new sample
2019-01-14 06:45:41 id = 2 (machine1); Seed = 2348; Done (0)
2019-01-14 06:45:41 id = 2 (machine1); Seed = 2354; Starting new sample
2019-01-14 06:46:06 id = 5 (machine1); Seed = 2349; Done (0)
2019-01-14 06:46:06 id = 5 (machine1); Seed = 2355; Starting new sample
2019-01-14 06:46:23 id = 1 (machine1); Seed = 2350; Done (0)
2019-01-14 06:46:23 id = 1 (machine1); Seed = 2356; Starting new sample
2019-01-14 06:46:24 id = 2 (machine1); Seed = 2354; Done (0)
2019-01-14 06:46:24 id = 2 (machine1); Seed = 2357; Starting new sample
2019-01-14 06:46:30 id = 4 (machine1); Seed = 2353; Done (0)
2019-01-14 06:46:30 id = 4 (machine1); Seed = 2358; Starting new sample
2019-01-14 06:46:32 id = 3 (machine1); Seed = 2351; Done (0)
2019-01-14 06:46:32 id = 3 (machine1); Seed = 2359; Starting new sample
2019-01-14 06:46:45 id = 5 (machine1); Seed = 2355; Done (0)
2019-01-14 06:46:45 id = 5 (machine1); Seed = 2360; Starting new sample
2019-01-14 06:46:48 id = 0 (machine1); Seed = 2352; Done (0)
2019-01-14 06:46:48 id = 0 (machine1); Seed = 2361; Starting new sample
2019-01-14 06:47:32 id = 1 (machine1); Seed = 2356; Done (0)
2019-01-14 06:47:32 id = 1 (machine1); Seed = 2362; Starting new sample
2019-01-14 06:47:33 id = 4 (machine1); Seed = 2358; Done (0)
2019-01-14 06:47:33 id = 4 (machine1); Seed = 2363; Starting new sample
2019-01-14 06:47:34 id = 2 (machine1); Seed = 2357; Done (0)
2019-01-14 06:47:34 id = 2 (machine1); Seed = 2364; Starting new sample
2019-01-14 06:47:37 id = 0 (machine1); Seed = 2361; Done (0)
2019-01-14 06:47:37 id = 0 (machine1); Seed = 2365; Starting new sample
2019-01-14 06:47:49 id = 5 (machine1); Seed = 2360; Done (0)
2019-01-14 06:47:49 id = 5 (machine1); Seed = 2366; Starting new sample
2019-01-14 06:48:33 id = 3 (machine1); Seed = 2359; Done (0)
2019-01-14 06:48:33 id = 3 (machine1); Seed = 2367; Starting new sample
2019-01-14 06:48:42 id = 1 (machine1); Seed = 2362; Done (0)
2019-01-14 06:48:42 id = 1 (machine1); Seed = 2368; Starting new sample
2019-01-14 06:48:42 id = 0 (machine1); Seed = 2365; Done (0)
2019-01-14 06:48:42 id = 0 (machine1); Seed = 2369; Starting new sample
2019-01-14 06:48:45 id = 2 (machine1); Seed = 2364; Done (0)
2019-01-14 06:48:45 id = 2 (machine1); Seed = 2370; Starting new sample
2019-01-14 06:48:57 id = 4 (machine1); Seed = 2363; Done (0)
2019-01-14 06:48:57 id = 4 (machine1); Seed = 2371; Starting new sample
2019-01-14 06:49:28 id = 3 (machine1); Seed = 2367; Done (0)
2019-01-14 06:49:28 id = 3 (machine1); Seed = 2372; Starting new sample
2019-01-14 06:49:39 id = 2 (machine1); Seed = 2370; Done (0)
2019-01-14 06:49:39 id = 2 (machine1); Seed = 2373; Starting new sample
2019-01-14 06:49:49 id = 0 (machine1); Seed = 2369; Done (0)
2019-01-14 06:49:49 id = 0 (machine1); Seed = 2374; Starting new sample
2019-01-14 06:49:50 id = 1 (machine1); Seed = 2368; Done (0)
2019-01-14 06:49:50 id = 1 (machine1); Seed = 2375; Starting new sample
2019-01-14 06:50:05 id = 4 (machine1); Seed = 2371; Done (0)
2019-01-14 06:50:05 id = 4 (machine1); Seed = 2376; Starting new sample
2019-01-14 06:50:07 id = 3 (machine1); Seed = 2372; Done (0)
2019-01-14 06:50:07 id = 3 (machine1); Seed = 2377; Starting new sample
2019-01-14 06:50:22 id = 2 (machine1); Seed = 2373; Done (0)
2019-01-14 06:50:22 id = 2 (machine1); Seed = 2378; Starting new sample
2019-01-14 06:50:26 id = 5 (machine1); Seed = 2366; Done (0)
2019-01-14 06:50:26 id = 5 (machine1); Seed = 2379; Starting new sample
2019-01-14 06:50:34 id = 0 (machine1); Seed = 2374; Done (0)
2019-01-14 06:50:34 id = 0 (machine1); Seed = 2380; Starting new sample
2019-01-14 06:50:36 id = 1 (machine1); Seed = 2375; Done (0)
2019-01-14 06:50:36 id = 1 (machine1); Seed = 2381; Starting new sample
2019-01-14 06:50:57 id = 4 (machine1); Seed = 2376; Done (0)
2019-01-14 06:50:57 id = 4 (machine1); Seed = 2382; Starting new sample
2019-01-14 06:51:33 id = 3 (machine1); Seed = 2377; Done (0)
2019-01-14 06:51:34 id = 3 (machine1); Seed = 2383; Starting new sample
2019-01-14 06:51:34 id = 2 (machine1); Seed = 2378; Done (0)
2019-01-14 06:51:34 id = 2 (machine1); Seed = 2384; Starting new sample
2019-01-14 06:51:38 id = 5 (machine1); Seed = 2379; Done (0)
2019-01-14 06:51:38 id = 5 (machine1); Seed = 2385; Starting new sample
2019-01-14 06:51:43 id = 1 (machine1); Seed = 2381; Done (0)
2019-01-14 06:51:43 id = 1 (machine1); Seed = 2386; Starting new sample
2019-01-14 06:51:44 id = 0 (machine1); Seed = 2380; Done (0)
2019-01-14 06:51:44 id = 0 (machine1); Seed = 2387; Starting new sample
2019-01-14 06:52:15 id = 5 (machine1); Seed = 2385; Done (0)
2019-01-14 06:52:15 id = 5 (machine1); Seed = 2388; Starting new sample
2019-01-14 06:52:20 id = 2 (machine1); Seed = 2384; Done (0)
2019-01-14 06:52:21 id = 2 (machine1); Seed = 2389; Starting new sample
2019-01-14 06:52:29 id = 3 (machine1); Seed = 2383; Done (0)
2019-01-14 06:52:29 id = 3 (machine1); Seed = 2390; Starting new sample
2019-01-14 06:52:44 id = 4 (machine1); Seed = 2382; Done (0)
2019-01-14 06:52:44 id = 4 (machine1); Seed = 2391; Starting new sample
2019-01-14 06:53:37 id = 5 (machine1); Seed = 2388; Done (0)
2019-01-14 06:53:37 id = 5 (machine1); Seed = 2392; Starting new sample
2019-01-14 06:53:37 id = 3 (machine1); Seed = 2390; Done (0)
2019-01-14 06:53:37 id = 3 (machine1); Seed = 2393; Starting new sample
2019-01-14 06:53:43 id = 1 (machine1); Seed = 2386; Done (0)
2019-01-14 06:53:43 id = 1 (machine1); Seed = 2394; Starting new sample
2019-01-14 06:53:44 id = 2 (machine1); Seed = 2389; Done (0)
2019-01-14 06:53:44 id = 2 (machine1); Seed = 2395; Starting new sample
2019-01-14 06:53:46 id = 4 (machine1); Seed = 2391; Done (0)
2019-01-14 06:53:46 id = 4 (machine1); Seed = 2396; Starting new sample
2019-01-14 06:54:01 id = 0 (machine1); Seed = 2387; Done (0)
2019-01-14 06:54:01 id = 0 (machine1); Seed = 2397; Starting new sample
2019-01-14 06:54:20 id = 5 (machine1); Seed = 2392; Done (0)
2019-01-14 06:54:20 id = 5 (machine1); Seed = 2398; Starting new sample
2019-01-14 06:54:36 id = 3 (machine1); Seed = 2393; Done (0)
2019-01-14 06:54:36 id = 3 (machine1); Seed = 2399; Starting new sample
2019-01-14 06:54:48 id = 2 (machine1); Seed = 2395; Done (0)
2019-01-14 06:54:48 id = 2 (machine1); Seed = 2400; Starting new sample
2019-01-14 06:54:49 id = 4 (machine1); Seed = 2396; Done (0)
2019-01-14 06:54:50 id = 4 (machine1); Seed = 2401; Starting new sample
2019-01-14 06:55:16 id = 0 (machine1); Seed = 2397; Done (0)
2019-01-14 06:55:16 id = 0 (machine1); Seed = 2402; Starting new sample
2019-01-14 06:55:27 id = 5 (machine1); Seed = 2398; Done (0)
2019-01-14 06:55:27 id = 5 (machine1); Seed = 2403; Starting new sample
2019-01-14 06:55:35 id = 2 (machine1); Seed = 2400; Done (0)
2019-01-14 06:55:35 id = 2 (machine1); Seed = 2404; Starting new sample
2019-01-14 06:55:38 id = 3 (machine1); Seed = 2399; Done (0)
2019-01-14 06:55:38 id = 3 (machine1); Seed = 2405; Starting new sample
2019-01-14 06:55:50 id = 4 (machine1); Seed = 2401; Done (0)
2019-01-14 06:55:50 id = 4 (machine1); Seed = 2406; Starting new sample
2019-01-14 06:56:06 id = 1 (machine1); Seed = 2394; Done (0)
2019-01-14 06:56:06 id = 1 (machine1); Seed = 2407; Starting new sample
2019-01-14 06:56:09 id = 5 (machine1); Seed = 2403; Done (0)
2019-01-14 06:56:09 id = 5 (machine1); Seed = 2408; Starting new sample
2019-01-14 06:56:22 id = 0 (machine1); Seed = 2402; Done (0)
2019-01-14 06:56:22 id = 0 (machine1); Seed = 2409; Starting new sample
2019-01-14 06:56:37 id = 3 (machine1); Seed = 2405; Done (0)
2019-01-14 06:56:37 id = 3 (machine1); Seed = 2410; Starting new sample
2019-01-14 06:56:43 id = 4 (machine1); Seed = 2406; Done (0)
2019-01-14 06:56:43 id = 4 (machine1); Seed = 2411; Starting new sample
2019-01-14 06:56:46 id = 2 (machine1); Seed = 2404; Done (0)
2019-01-14 06:56:46 id = 2 (machine1); Seed = 2412; Starting new sample
2019-01-14 06:57:02 id = 5 (machine1); Seed = 2408; Done (0)
2019-01-14 06:57:02 id = 5 (machine1); Seed = 2413; Starting new sample
2019-01-14 06:57:30 id = 3 (machine1); Seed = 2410; Done (0)
2019-01-14 06:57:30 id = 3 (machine1); Seed = 2414; Starting new sample
2019-01-14 06:57:35 id = 0 (machine1); Seed = 2409; Done (0)
2019-01-14 06:57:35 id = 0 (machine1); Seed = 2415; Starting new sample
2019-01-14 06:57:49 id = 1 (machine1); Seed = 2407; Done (0)
2019-01-14 06:57:50 id = 1 (machine1); Seed = 2416; Starting new sample
2019-01-14 06:57:56 id = 2 (machine1); Seed = 2412; Done (0)
2019-01-14 06:57:56 id = 2 (machine1); Seed = 2417; Starting new sample
2019-01-14 06:58:00 id = 4 (machine1); Seed = 2411; Done (0)
2019-01-14 06:58:00 id = 4 (machine1); Seed = 2418; Starting new sample
2019-01-14 06:58:12 id = 5 (machine1); Seed = 2413; Done (0)
2019-01-14 06:58:13 id = 5 (machine1); Seed = 2419; Starting new sample
2019-01-14 06:58:22 id = 3 (machine1); Seed = 2414; Done (0)
2019-01-14 06:58:22 id = 3 (machine1); Seed = 2420; Starting new sample
2019-01-14 06:58:31 id = 1 (machine1); Seed = 2416; Done (0)
2019-01-14 06:58:31 id = 1 (machine1); Seed = 2421; Starting new sample
2019-01-14 06:58:33 id = 0 (machine1); Seed = 2415; Done (0)
2019-01-14 06:58:33 id = 0 (machine1); Seed = 2422; Starting new sample
2019-01-14 06:58:50 id = 4 (machine1); Seed = 2418; Done (0)
2019-01-14 06:58:50 id = 4 (machine1); Seed = 2423; Starting new sample
2019-01-14 06:58:53 id = 2 (machine1); Seed = 2417; Done (0)
2019-01-14 06:58:53 id = 2 (machine1); Seed = 2424; Starting new sample
2019-01-14 06:58:59 id = 5 (machine1); Seed = 2419; Done (0)
